split,batch_idx,shard_file,n,feature_dim,elapsed_batch_sec
train,1245,train_features_001245.pt,8,1024,0.10241842269897461
train,1246,train_features_001246.pt,8,1024,0.0906062126159668
train,1247,train_features_001247.pt,8,1024,0.11713910102844238
train,1248,train_features_001248.pt,8,1024,0.0910956859588623
train,1249,train_features_001249.pt,8,1024,0.09314417839050293
train,1250,train_features_001250.pt,8,1024,0.10842037200927734
train,1251,train_features_001251.pt,8,1024,0.15116572380065918
train,1252,train_features_001252.pt,8,1024,0.09030294418334961
train,1253,train_features_001253.pt,8,1024,0.09468436241149902
train,1254,train_features_001254.pt,8,1024,0.09068846702575684
train,1255,train_features_001255.pt,8,1024,0.09312796592712402
train,1256,train_features_001256.pt,8,1024,0.09067273139953613
train,1257,train_features_001257.pt,8,1024,0.09351420402526855
train,1258,train_features_001258.pt,8,1024,0.09496831893920898
train,1259,train_features_001259.pt,8,1024,0.09375882148742676
train,1260,train_features_001260.pt,8,1024,0.09124231338500977
train,1261,train_features_001261.pt,8,1024,0.0944359302520752
train,1262,train_features_001262.pt,8,1024,0.09133267402648926
train,1263,train_features_001263.pt,8,1024,0.09489011764526367
train,1264,train_features_001264.pt,8,1024,0.09273767471313477
train,1265,train_features_001265.pt,8,1024,0.09302401542663574
train,1266,train_features_001266.pt,8,1024,0.13486957550048828
train,1267,train_features_001267.pt,8,1024,0.09345555305480957
train,1268,train_features_001268.pt,8,1024,0.14165544509887695
train,1269,train_features_001269.pt,8,1024,0.09370088577270508
train,1270,train_features_001270.pt,8,1024,0.09221625328063965
train,1271,train_features_001271.pt,8,1024,0.09627795219421387
train,1272,train_features_001272.pt,8,1024,0.09075021743774414
train,1273,train_features_001273.pt,8,1024,0.09337830543518066
train,1274,train_features_001274.pt,8,1024,0.09064030647277832
train,1275,train_features_001275.pt,8,1024,0.09360909461975098
train,1276,train_features_001276.pt,8,1024,0.09339594841003418
train,1277,train_features_001277.pt,8,1024,0.0939183235168457
train,1278,train_features_001278.pt,8,1024,0.0905771255493164
train,1279,train_features_001279.pt,8,1024,0.10004234313964844
train,1280,train_features_001280.pt,8,1024,0.08987855911254883
train,1281,train_features_001281.pt,8,1024,0.13220882415771484
train,1282,train_features_001282.pt,8,1024,0.09039759635925293
train,1283,train_features_001283.pt,8,1024,0.09665513038635254
train,1284,train_features_001284.pt,8,1024,0.09008383750915527
train,1285,train_features_001285.pt,8,1024,0.0939335823059082
train,1286,train_features_001286.pt,8,1024,0.13562965393066406
train,1287,train_features_001287.pt,8,1024,0.09361624717712402
train,1288,train_features_001288.pt,8,1024,0.09127545356750488
train,1289,train_features_001289.pt,8,1024,0.09513974189758301
train,1290,train_features_001290.pt,8,1024,0.09167957305908203
train,1291,train_features_001291.pt,8,1024,0.09590816497802734
train,1292,train_features_001292.pt,8,1024,0.09413886070251465
train,1293,train_features_001293.pt,8,1024,0.09382176399230957
train,1294,train_features_001294.pt,8,1024,0.09180331230163574
train,1295,train_features_001295.pt,8,1024,0.09645795822143555
train,1296,train_features_001296.pt,8,1024,0.11441779136657715
train,1297,train_features_001297.pt,8,1024,0.08577513694763184
train,1298,train_features_001298.pt,8,1024,0.11243557929992676
train,1299,train_features_001299.pt,8,1024,0.0934591293334961
train,1300,train_features_001300.pt,8,1024,0.10316705703735352
train,1301,train_features_001301.pt,8,1024,0.0860145092010498
train,1302,train_features_001302.pt,8,1024,0.09044456481933594
train,1303,train_features_001303.pt,8,1024,0.11154794692993164
train,1304,train_features_001304.pt,8,1024,0.13537931442260742
train,1305,train_features_001305.pt,8,1024,0.0937657356262207
train,1306,train_features_001306.pt,8,1024,0.0899815559387207
train,1307,train_features_001307.pt,8,1024,0.14818358421325684
train,1308,train_features_001308.pt,8,1024,0.09198474884033203
train,1309,train_features_001309.pt,8,1024,0.09358525276184082
train,1310,train_features_001310.pt,8,1024,0.09034347534179688
train,1311,train_features_001311.pt,8,1024,0.09417223930358887
train,1312,train_features_001312.pt,8,1024,0.09011149406433105
train,1313,train_features_001313.pt,8,1024,0.10029339790344238
train,1314,train_features_001314.pt,8,1024,0.14339566230773926
train,1315,train_features_001315.pt,8,1024,0.11975979804992676
train,1316,train_features_001316.pt,8,1024,0.12489581108093262
train,1317,train_features_001317.pt,8,1024,0.12348246574401855
train,1318,train_features_001318.pt,8,1024,0.09156179428100586
train,1319,train_features_001319.pt,8,1024,0.0940546989440918
train,1320,train_features_001320.pt,8,1024,0.11866998672485352
train,1321,train_features_001321.pt,8,1024,0.09415531158447266
train,1322,train_features_001322.pt,8,1024,0.09025096893310547
train,1323,train_features_001323.pt,8,1024,0.1336381435394287
train,1324,train_features_001324.pt,8,1024,0.09019732475280762
train,1325,train_features_001325.pt,8,1024,0.09349179267883301
train,1326,train_features_001326.pt,8,1024,0.13515853881835938
train,1327,train_features_001327.pt,8,1024,0.0933685302734375
train,1328,train_features_001328.pt,8,1024,0.131270170211792
train,1329,train_features_001329.pt,8,1024,0.13460731506347656
train,1330,train_features_001330.pt,8,1024,0.09044384956359863
train,1331,train_features_001331.pt,8,1024,0.09354877471923828
train,1332,train_features_001332.pt,8,1024,0.08982706069946289
train,1333,train_features_001333.pt,8,1024,0.10990214347839355
train,1334,train_features_001334.pt,8,1024,0.09045958518981934
train,1335,train_features_001335.pt,8,1024,0.10320472717285156
train,1336,train_features_001336.pt,8,1024,0.0907294750213623
train,1337,train_features_001337.pt,8,1024,0.14731359481811523
train,1338,train_features_001338.pt,8,1024,0.134598970413208
train,1339,train_features_001339.pt,8,1024,0.09433841705322266
train,1340,train_features_001340.pt,8,1024,0.09067726135253906
train,1341,train_features_001341.pt,8,1024,0.11747384071350098
train,1342,train_features_001342.pt,8,1024,0.09091424942016602
train,1343,train_features_001343.pt,8,1024,0.1494903564453125
train,1344,train_features_001344.pt,8,1024,0.14720988273620605
train,1345,train_features_001345.pt,8,1024,0.09332656860351562
train,1346,train_features_001346.pt,8,1024,0.11270022392272949
train,1347,train_features_001347.pt,8,1024,0.0865488052368164
train,1348,train_features_001348.pt,8,1024,0.09080719947814941
train,1349,train_features_001349.pt,8,1024,0.09376859664916992
train,1350,train_features_001350.pt,8,1024,0.10741925239562988
train,1351,train_features_001351.pt,8,1024,0.11193990707397461
train,1352,train_features_001352.pt,8,1024,0.09200501441955566
train,1353,train_features_001353.pt,8,1024,0.12096786499023438
train,1354,train_features_001354.pt,8,1024,0.08960676193237305
train,1355,train_features_001355.pt,8,1024,0.09386134147644043
train,1356,train_features_001356.pt,8,1024,0.09127449989318848
train,1357,train_features_001357.pt,8,1024,0.09369182586669922
train,1358,train_features_001358.pt,8,1024,0.09108257293701172
train,1359,train_features_001359.pt,8,1024,0.09303975105285645
train,1360,train_features_001360.pt,8,1024,0.0906834602355957
train,1361,train_features_001361.pt,8,1024,0.09359431266784668
train,1362,train_features_001362.pt,8,1024,0.0909111499786377
train,1363,train_features_001363.pt,8,1024,0.09352898597717285
train,1364,train_features_001364.pt,8,1024,0.09541201591491699
train,1365,train_features_001365.pt,8,1024,0.1286606788635254
train,1366,train_features_001366.pt,8,1024,0.09969401359558105
train,1367,train_features_001367.pt,8,1024,0.08581948280334473
train,1368,train_features_001368.pt,8,1024,0.09111380577087402
train,1369,train_features_001369.pt,8,1024,0.10443401336669922
train,1370,train_features_001370.pt,8,1024,0.11214375495910645
train,1371,train_features_001371.pt,8,1024,0.08551239967346191
train,1372,train_features_001372.pt,8,1024,0.09036922454833984
train,1373,train_features_001373.pt,8,1024,0.13709235191345215
train,1374,train_features_001374.pt,8,1024,0.14763808250427246
train,1375,train_features_001375.pt,8,1024,0.12454676628112793
train,1376,train_features_001376.pt,8,1024,0.13337969779968262
train,1377,train_features_001377.pt,8,1024,0.09318947792053223
train,1378,train_features_001378.pt,8,1024,0.11085295677185059
train,1379,train_features_001379.pt,8,1024,0.09258055686950684
train,1380,train_features_001380.pt,8,1024,0.09052371978759766
train,1381,train_features_001381.pt,8,1024,0.098907470703125
train,1382,train_features_001382.pt,8,1024,0.10921788215637207
train,1383,train_features_001383.pt,8,1024,0.09758543968200684
train,1384,train_features_001384.pt,8,1024,0.0905451774597168
train,1385,train_features_001385.pt,8,1024,0.09631586074829102
train,1386,train_features_001386.pt,8,1024,0.09060072898864746
train,1387,train_features_001387.pt,8,1024,0.0945138931274414
train,1388,train_features_001388.pt,8,1024,0.09053969383239746
train,1389,train_features_001389.pt,8,1024,0.13989472389221191
train,1390,train_features_001390.pt,8,1024,0.09269928932189941
train,1391,train_features_001391.pt,8,1024,0.11273765563964844
train,1392,train_features_001392.pt,8,1024,0.09063482284545898
train,1393,train_features_001393.pt,8,1024,0.13896799087524414
train,1394,train_features_001394.pt,8,1024,0.12198090553283691
train,1395,train_features_001395.pt,8,1024,0.08677840232849121
train,1396,train_features_001396.pt,8,1024,0.08959722518920898
train,1397,train_features_001397.pt,8,1024,0.08550381660461426
train,1398,train_features_001398.pt,8,1024,0.09153437614440918
train,1399,train_features_001399.pt,8,1024,0.09274458885192871
train,1400,train_features_001400.pt,8,1024,0.09126615524291992
train,1401,train_features_001401.pt,8,1024,0.15265774726867676
train,1402,train_features_001402.pt,8,1024,0.09079575538635254
train,1403,train_features_001403.pt,8,1024,0.11000442504882812
train,1404,train_features_001404.pt,8,1024,0.09693503379821777
train,1405,train_features_001405.pt,8,1024,0.08614754676818848
train,1406,train_features_001406.pt,8,1024,0.08929872512817383
train,1407,train_features_001407.pt,8,1024,0.09351730346679688
train,1408,train_features_001408.pt,8,1024,0.12266921997070312
train,1409,train_features_001409.pt,8,1024,0.09287452697753906
train,1410,train_features_001410.pt,8,1024,0.09143877029418945
train,1411,train_features_001411.pt,8,1024,0.09222269058227539
train,1412,train_features_001412.pt,8,1024,0.09083199501037598
train,1413,train_features_001413.pt,8,1024,0.09240269660949707
train,1414,train_features_001414.pt,8,1024,0.09415292739868164
train,1415,train_features_001415.pt,8,1024,0.09303092956542969
train,1416,train_features_001416.pt,8,1024,0.09075546264648438
train,1417,train_features_001417.pt,8,1024,0.09490156173706055
train,1418,train_features_001418.pt,8,1024,0.09084892272949219
train,1419,train_features_001419.pt,8,1024,0.09432625770568848
train,1420,train_features_001420.pt,8,1024,0.09083747863769531
train,1421,train_features_001421.pt,8,1024,0.08948850631713867
train,1422,train_features_001422.pt,8,1024,0.14656305313110352
train,1423,train_features_001423.pt,8,1024,0.10996770858764648
train,1424,train_features_001424.pt,8,1024,0.09126091003417969
train,1425,train_features_001425.pt,8,1024,0.13007688522338867
train,1426,train_features_001426.pt,8,1024,0.11738014221191406
train,1427,train_features_001427.pt,8,1024,0.09295225143432617
train,1428,train_features_001428.pt,8,1024,0.14970159530639648
train,1429,train_features_001429.pt,8,1024,0.09279966354370117
train,1430,train_features_001430.pt,8,1024,0.09251260757446289
train,1431,train_features_001431.pt,8,1024,0.09228801727294922
train,1432,train_features_001432.pt,8,1024,0.120452880859375
train,1433,train_features_001433.pt,8,1024,0.09559893608093262
train,1434,train_features_001434.pt,8,1024,0.09161210060119629
train,1435,train_features_001435.pt,8,1024,0.0850217342376709
train,1436,train_features_001436.pt,8,1024,0.09214067459106445
train,1437,train_features_001437.pt,8,1024,0.08846354484558105
train,1438,train_features_001438.pt,8,1024,0.09018254280090332
train,1439,train_features_001439.pt,8,1024,0.08584833145141602
train,1440,train_features_001440.pt,8,1024,0.0896000862121582
train,1441,train_features_001441.pt,8,1024,0.09380483627319336
train,1442,train_features_001442.pt,8,1024,0.09083366394042969
train,1443,train_features_001443.pt,8,1024,0.11639595031738281
train,1444,train_features_001444.pt,8,1024,0.0908060073852539
train,1445,train_features_001445.pt,8,1024,0.09971785545349121
train,1446,train_features_001446.pt,8,1024,0.0902242660522461
train,1447,train_features_001447.pt,8,1024,0.09335064888000488
train,1448,train_features_001448.pt,8,1024,0.09094572067260742
train,1449,train_features_001449.pt,8,1024,0.09357213973999023
train,1450,train_features_001450.pt,8,1024,0.093475341796875
train,1451,train_features_001451.pt,8,1024,0.09941267967224121
train,1452,train_features_001452.pt,8,1024,0.09636735916137695
train,1453,train_features_001453.pt,8,1024,0.09403371810913086
train,1454,train_features_001454.pt,8,1024,0.09818673133850098
train,1455,train_features_001455.pt,8,1024,0.0936579704284668
train,1456,train_features_001456.pt,8,1024,0.13065862655639648
train,1457,train_features_001457.pt,8,1024,0.094085693359375
train,1458,train_features_001458.pt,8,1024,0.09058785438537598
train,1459,train_features_001459.pt,8,1024,0.09246158599853516
train,1460,train_features_001460.pt,8,1024,0.09353923797607422
train,1461,train_features_001461.pt,8,1024,0.094085693359375
train,1462,train_features_001462.pt,8,1024,0.09267020225524902
train,1463,train_features_001463.pt,8,1024,0.10865950584411621
train,1464,train_features_001464.pt,8,1024,0.12895584106445312
train,1465,train_features_001465.pt,8,1024,0.09356021881103516
train,1466,train_features_001466.pt,8,1024,0.12375235557556152
train,1467,train_features_001467.pt,8,1024,0.12469887733459473
train,1468,train_features_001468.pt,8,1024,0.09034132957458496
train,1469,train_features_001469.pt,8,1024,0.09361791610717773
train,1470,train_features_001470.pt,8,1024,0.08999919891357422
train,1471,train_features_001471.pt,8,1024,0.0954141616821289
train,1472,train_features_001472.pt,8,1024,0.09446239471435547
train,1473,train_features_001473.pt,8,1024,0.10026240348815918
train,1474,train_features_001474.pt,8,1024,0.10019898414611816
train,1475,train_features_001475.pt,8,1024,0.09500002861022949
